"ID","Date","Description","Work Time (Formatted)","Work Time (Seconds)","Rest Time (Formatted)","Rest Time (Seconds)","Work Distance","Rest Distance","Stroke Rate/Cadence","Stroke Count","Pace","Avg Watts","Cal/Hour","Total Cal","Avg Heart Rate","Drag Factor","Age","Weight","Type","Ranked","Comments"
"45305473","2020-06-23 13:11:00","30:00 row","""30:00.0""","1800","","","7343","","23","701","2:02.5","190","954","476","161","113","42","Hwt","Indoor Rower","No",""
"45291177","2020-06-22 18:31:00","30:00 row","""30:00.0""","1800","","","7145","","22","656","2:05.9","175","902","448","151","115","42","Hwt","Indoor Rower","No",""
"45285099","2020-06-22 12:57:00","43:12 row","""43:12.8""","2592.8","","","10009","","21","916","2:09.5","161","854","611","146","115","42","Hwt","Indoor Rower","No",""
"45285100","2020-06-22 12:13:00","4:22 row","""4:22.9""","262.9","","","1005","","21","92","2:10.7","156","838","61","129","116","42","Hwt","Indoor Rower","No",""
"45267841","2020-06-21 12:31:00","21:20 row","""21:20.2""","1280.2","","","5010","","22","462","2:07.7","168","877","311","154","113","42","Hwt","Indoor Rower","No",""
"45267842","2020-06-21 11:58:00","30:39 row","""30:39.3""","1839.3","","","7123","","20","630","2:09.1","163","859","436","144","113","42","Hwt","Indoor Rower","No",""
"45248473","2020-06-20 11:35:00","6:27 row","""6:27.1""","387.1","","","1447","","21","136","2:13.7","146","803","86","136","115","42","Hwt","Indoor Rower","No",""
"45248475","2020-06-20 11:27:00","4:49 row","""4:49.4""","289.4","","","1075","","21","101","2:14.6","144","793","63","136","115","42","Hwt","Indoor Rower","No",""
"45247341","2020-06-20 10:35:00","8000m row","""32:46.9""","1966.9","","","8000","","23","765","2:02.9","188","948","516","167","116","42","Hwt","Indoor Rower","No",""
"45232797","2020-06-19 18:59:00","10:01 row","""10:01.5""","601.5","","","2284","","22","218","2:11.6","153","827","137","152","","42","Hwt","Indoor Rower","No",""
"45232364","2020-06-19 18:46:00","5000m row","""20:27.5""","1227.5","","","5000","","23","461","2:02.7","189","951","323","158","115","42","Hwt","Indoor Rower","No",""
"45220548","2020-06-19 12:14:00","1:00:01 row","""1:00:01.8""","3601.8","","","13746","","22","1311","2:11.0","156","835","830","152","","42","Hwt","Indoor Rower","No",""
"45207011","2020-06-18 19:00:00","30:02 row","""30:02.8""","1802.8","","","6956","","22","652","2:09.5","161","853","424","156","115","42","Hwt","Indoor Rower","No",""
"45207012","2020-06-18 18:28:00","4:18 row","""4:18.2""","258.2","","","980","","21","91","2:11.7","153","826","59","139","114","42","Hwt","Indoor Rower","No",""
"45198988","2020-06-18 13:10:00","30:03 row","""30:03.8""","1803.8","","","7020","","20","614","2:08.4","165","868","431","151","115","42","Hwt","Indoor Rower","No",""
"45198989","2020-06-18 12:39:00","4:39 row","""4:39.2""","279.2","","","1067","","20","95","2:10.8","156","837","65","130","114","42","Hwt","Indoor Rower","No",""
"45176824","2020-06-17 13:21:00","30:01 row","""30:01.6""","1801.6","","","7205","","22","667","2:05.0","179","916","457","160","","42","Hwt","Indoor Rower","No",""
"45155251","2020-06-16 12:48:00","5000m row","""20:32.5""","1232.5","","","5000","","23","465","2:03.2","187","943","320","159","114","42","Hwt","Indoor Rower","No",""
"45155253","2020-06-16 12:18:00","10:57 row","""10:57.9""","657.9","","","2527","","22","236","2:10.1","159","846","153","140","114","42","Hwt","Indoor Rower","No",""
"45133781","2020-06-15 13:11:00","1:00:05 row","""1:00:05.7""","3605.7","","","13710","","21","1245","2:11.4","154","829","823","149","","42","Hwt","Indoor Rower","No",""
"45117281","2020-06-14 14:51:00","1:00:04 row","""1:00:04.9""","3604.9","","","13601","","20","1262","2:12.5","150","817","811","145","114","42","Hwt","Indoor Rower","No",""
"45117282","2020-06-14 13:49:00","4:54 row","""4:54.4""","294.4","","","1110","","21","105","2:12.6","150","816","66","134","113","42","Hwt","Indoor Rower","No",""
"45097593","2020-06-13 13:01:00","22:05 row","""22:05.9""","1325.9","","","5014","","21","465","2:12.2","151","821","301","150","113","42","Hwt","Indoor Rower","No",""
"45097594","2020-06-13 12:13:00","36:33 row","""36:33.3""","2193.3","","","8168","","20","741","2:14.2","145","797","482","144","113","42","Hwt","Indoor Rower","No",""
"45094875","2020-06-13 10:38:00","8000m row","""32:41.9""","1961.9","","","8000","","23","759","2:02.6","190","953","517","172","114","42","Hwt","Indoor Rower","No",""
"45086147","2020-06-12 19:01:00","30:00 row","""30:00.0""","1800","","","7085","","22","661","2:07.0","171","887","442","160","120","42","Hwt","Indoor Rower","No",""
"45065039","2020-06-11 19:17:00","10000m row","""42:27.7""","2547.7","","","10000","","21","901","2:07.3","169","882","624","166","122","42","Hwt","Indoor Rower","No",""
"45057189","2020-06-11 12:49:00","30:00 row","""30:00.0""","1800","","","7317","","20","614","2:03.0","188","947","472","161","121","42","Hwt","Indoor Rower","No",""
"45057190","2020-06-10 12:40:00","1:12 row","""1:12.6""","72.6","","","296","","24","29","2:02.6","190","953","19","140","118","42","Hwt","Indoor Rower","No",""
"45057191","2020-06-10 12:36:00","2:12 row","""2:12.5""","132.5","","","627","","27","65","1:45.6","297","1321","46","159","118","42","Hwt","Indoor Rower","No",""
"45057193","2020-06-10 12:32:00","1:12 row","""1:12.6""","72.6","","","337","","27","38","1:47.7","280","1263","25","146","118","42","Hwt","Indoor Rower","No",""
"45021476","2020-06-09 19:06:00","10000m row","""42:45.5""","2565.5","","","10000","","22","944","2:08.2","166","870","618","152","118","42","Hwt","Indoor Rower","No",""
"45014708","2020-06-09 13:38:00","10000m row","""42:33.4""","2553.4","","","10000","","22","926","2:07.6","168","878","621","149","118","42","Hwt","Indoor Rower","No",""
"44999918","2020-06-08 18:51:00","30:00 row","""30:00.0""","1800","","","7165","","19","567","2:05.6","177","907","451","151","117","42","Hwt","Indoor Rower","No",""
"44993310","2020-06-08 13:30:00","30:00 row","""30:00.0""","1800","","","7076","","21","648","2:07.1","170","885","441","145","117","42","Hwt","Indoor Rower","No",""
"44965793","2020-06-07 11:57:00","10000m row","""42:57.9""","2577.9","","","10000","","22","924","2:08.8","163","862","614","152","115","42","Hwt","Indoor Rower","No",""
"44940928","2020-06-06 11:36:00","10000m row","""44:36.1""","2676.1","","","10000","","21","955","2:13.8","146","802","594","143","116","42","Hwt","Indoor Rower","No",""
"44940052","2020-06-06 10:35:00","32:46 row","""32:46.6""","1966.6","","","8021","","23","764","2:02.5","190","953","518","169","115","42","Hwt","Indoor Rower","No",""
"44929132","2020-06-05 19:19:00","30:00 row","""30:00.0""","1800","","","7076","","22","655","2:07.1","170","885","440","158","114","42","Hwt","Indoor Rower","No",""
"44920812","2020-06-05 13:30:00","30:00 row","""30:00.0""","1800","","","7077","","21","633","2:07.1","170","885","441","148","115","42","Hwt","Indoor Rower","No",""
"44895747","2020-06-04 13:22:00","10000m row","""40:54.2""","2454.2","","","10000","","21","866","2:02.7","189","951","647","170","115","42","Hwt","Indoor Rower","Yes",""
"44870178","2020-06-03 13:12:00","5000m row","""20:14.0""","1214","","","5000","","23","471","2:01.4","196","973","326","164","113","42","Hwt","Indoor Rower","No",""
"44844016","2020-06-02 13:02:00","30:00 row","""30:00.0""","1800","","","7272","","24","726","2:03.7","185","935","466","162","113","42","Hwt","Indoor Rower","No",""
"44823103","2020-06-01 18:22:00","30:00 row","""30:00.0""","1800","","","7077","","21","632","2:07.1","170","885","441","156","116","42","Hwt","Indoor Rower","No",""
"44813331","2020-06-01 12:54:00","30:00 row","""30:00.0""","1800","","","7076","","21","638","2:07.1","170","885","441","155","115","42","Hwt","Indoor Rower","No",""
"44770368","2020-05-30 12:50:00","5x2000m/2:00r row","""42:29.8""","2549.8","10:00.0","600","10000","397","20","917","2:07.4","169","881","620","152","116","42","Hwt","Indoor Rower","No",""
"44768363","2020-05-30 10:37:00","8000m row","""32:51.1""","1971.1","","","8000","","22","727","2:03.1","187","944","514","173","116","42","Hwt","Indoor Rower","No",""
"44768364","2020-05-30 10:00:00","1:21 row","""1:21.1""","81.1","","","306","","21","28","2:12.5","150","817","18","140","117","42","Hwt","Indoor Rower","No",""
"44758085","2020-05-29 19:10:00","5000m row","""21:18.5""","1278.5","","","5000","","20","423","2:07.8","167","876","309","152","118","42","Hwt","Indoor Rower","No",""
"44769008","2020-05-29 00:00:00","1,771m row","""7:34.6""","454.6","","","1771","","","","2:08.3","166","869","110","","","42","Hwt","Indoor Rower","No",""
"44737280","2020-05-28 19:20:00","30:00 row","""30:00.0""","1800","","","7241","","22","672","2:04.2","182","927","461","160","119","42","Hwt","Indoor Rower","No",""
"44729518","2020-05-28 13:09:00","5000m row","""20:06.8""","1206.8","","","5000","","23","467","2:00.6","199","985","329","157","118","42","Hwt","Indoor Rower","No",""
"44713454","2020-05-27 19:21:00","4x2000m/2:00r row","""33:23.3""","2003.3","8:00.0","480","8000","343","23","768","2:05.2","178","913","506","155","120","42","Hwt","Indoor Rower","No",""
"44704796","2020-05-27 12:41:00","4x2000m/2:00r row","""33:59.8""","2039.8","8:00.0","480","8000","125","22","747","2:07.4","169","881","496","143","116","42","Hwt","Indoor Rower","No",""
"44704798","2020-05-27 12:00:00","0:09 row","""0:09.8""","9.8","","","31","","12","2","2:38.0","89","605","1","76","117","42","Hwt","Indoor Rower","No",""
"44703165","2020-05-26 18:41:00","2x2000m/1:00r row","""16:59.9""","1019.9","2:00.0","120","4000","37","22","379","2:07.4","169","881","248","145","117","42","Hwt","Indoor Rower","No",""
"44680959","2020-05-26 13:01:00","3x2000m/2:00r row","""25:29.9""","1529.9","6:00.0","360","6000","205","22","583","2:07.4","169","881","372","144","115","42","Hwt","Indoor Rower","No",""
"44654780","2020-05-25 11:24:00","3x2000m/2:00r row","""25:30.1""","1530.1","6:00.0","360","6000","126","22","569","2:07.5","169","881","372","155","116","42","Hwt","Indoor Rower","No",""
"44654782","2020-05-25 10:53:00","2x2000m/2:00r row","""17:00.0""","1020","4:00.0","240","4000","97","22","374","2:07.5","169","881","248","152","117","42","Hwt","Indoor Rower","No",""
"44654783","2020-05-25 10:32:00","2x2000m/2:00r row","""16:59.8""","1019.8","4:00.0","240","4000","187","22","391","2:07.4","169","881","248","150","117","42","Hwt","Indoor Rower","No",""
"44654787","2020-05-25 10:09:00","0:41 row","""0:41.6""","41.6","","","158","","22","15","2:11.6","153","827","9","117","118","42","Hwt","Indoor Rower","No",""
"44635556","2020-05-24 11:36:00","2x2000m/2:00r row","""17:00.0""","1020","4:00.0","240","4000","121","22","388","2:07.5","169","881","248","145","118","42","Hwt","Indoor Rower","No",""
"44635557","2020-05-24 11:12:00","0:57 row","""0:57.0""","57","","","216","","22","20","2:11.9","152","824","13","128","117","42","Hwt","Indoor Rower","No",""
"44635578","2020-05-24 00:00:00","6,000m row","""25:48.0""","1548","","","6000","","","","2:09.0","163","861","370","","","42","Hwt","Indoor Rower","No",""
"44613570","2020-05-23 10:43:00","7500m row","""30:46.3""","1846.3","","","7500","","21","650","2:03.0","188","945","482","171","119","42","Hwt","Indoor Rower","No",""
"44613571","2020-05-23 10:10:00","1:01 row","""1:01.5""","61.5","","","242","","21","22","2:07.0","171","887","15","","118","42","Hwt","Indoor Rower","No",""
"44613572","2020-05-23 09:52:00","2:02 row","""2:02.1""","122.1","","","453","","21","42","2:14.7","143","792","26","144","117","42","Hwt","Indoor Rower","No",""
"44602015","2020-05-22 18:31:00","30:00 row","""30:00.0""","1800","","","7060","","21","629","2:07.4","169","881","439","155","118","42","Hwt","Indoor Rower","No",""
"44602016","2020-05-22 18:00:00","0:34 row","""0:34.2""","34.2","","","120","","20","11","2:22.5","121","716","7","109","119","42","Hwt","Indoor Rower","No",""
"44595058","2020-05-22 13:11:00","5x1000m/1:00r row","""20:15.6""","1215.6","5:00.0","300","5000","254","24","501","2:01.5","195","970","326","160","114","42","Hwt","Indoor Rower","No",""
"44573710","2020-05-21 13:19:00","5000m row","""21:14.1""","1274.1","","","5000","","21","448","2:07.4","169","882","310","163","112","42","Hwt","Indoor Rower","No",""
"44573711","2020-05-21 12:58:00","1:14 row","""1:14.3""","74.3","","","20","","9","1","30:57.5","","300","1","82","","42","Hwt","Indoor Rower","No",""
"44557762","2020-05-20 18:37:00","30:00 row","""30:00.0""","1800","","","6820","","22","649","2:11.9","152","824","410","156","113","42","Hwt","Indoor Rower","No",""
"44549461","2020-05-20 12:40:00","5000m row","""20:45.1""","1245.1","","","5000","","24","489","2:04.5","181","924","317","160","114","42","Hwt","Indoor Rower","No",""
"44534368","2020-05-19 19:41:00","10000m row","""41:54.5""","2514.5","","","10000","","22","915","2:05.7","176","906","630","171","114","42","Hwt","Indoor Rower","No",""
"44524072","2020-05-19 13:03:00","5000m row","""20:44.9""","1244.9","","","5000","","25","524","2:04.4","181","924","317","160","114","42","Hwt","Indoor Rower","No",""
"44506019","2020-05-18 18:17:00","5000m row","""20:45.1""","1245.1","","","5000","","21","432","2:04.5","181","924","317","159","114","42","Hwt","Indoor Rower","No",""
"44498831","2020-05-18 13:03:00","5000m row","""20:56.6""","1256.6","","","5000","","22","455","2:05.6","176","907","322","154","116","42","Hwt","Indoor Rower","No",""
"44485665","2020-05-17 18:52:00","1:18 row","""1:18.0""","78","","","283","","19","25","2:17.8","134","760","16","129","116","42","Hwt","Indoor Rower","No",""
"44485666","2020-05-17 12:27:00","7:34 row","""7:34.1""","454.1","","","1730","","20","145","2:11.2","155","832","107","","117","42","Hwt","Indoor Rower","No",""
"44455683","2020-05-16 11:52:00","10000m row","""42:50.1""","2570.1","","","10000","","22","923","2:08.5","165","867","617","","118","42","Hwt","Indoor Rower","No",""
"44454633","2020-05-16 10:34:00","7000m row","""28:35.4""","1715.4","","","7000","","20","581","2:02.5","190","954","453","","119","42","Hwt","Indoor Rower","No",""
"44454002","2020-05-16 09:42:00","4000m row","""16:59.6""","1019.6","","","4000","","19","327","2:07.4","169","881","248","","119","42","Hwt","Indoor Rower","No",""
"44441525","2020-05-15 18:32:00","1:00 row","""1:00.0""","60","","","335","","42","42","1:29.5","487","1977","32","","149","42","Hwt","Indoor Rower","No",""
"44441526","2020-05-15 18:28:00","2:54 row","""2:54.0""","174","","","658","","23","68","2:12.2","151","821","40","","187","42","Hwt","Indoor Rower","No",""
"44434551","2020-05-15 13:44:00","5000m row","""20:25.2""","1225.2","","","5000","","20","415","2:02.5","190","954","323","","110","42","Hwt","Indoor Rower","No",""
"44418974","2020-05-14 18:44:00","5000m row","""19:53.7""","1193.7","","","5000","","23","467","1:59.3","206","1008","332","","113","42","Hwt","Indoor Rower","No",""
"44409756","2020-05-14 12:36:00","5000m row","""19:35.5""","1175.5","","","5000","","25","489","1:57.5","215","1041","339","","113","42","Hwt","Indoor Rower","Yes",""
"44392842","2020-05-13 18:26:00","5000m row","""20:22.6""","1222.6","","","5000","","22","451","2:02.2","192","959","323","","125","42","Hwt","Indoor Rower","No",""
"44385336","2020-05-13 13:11:00","10x1:00/1:00r row","""10:00.0""","600","10:00.0","600","2850","1556","24","407","1:45.2","300","1332","216","","124","42","Hwt","Indoor Rower","No",""
"44367333","2020-05-12 18:31:00","30:00 row","""30:00.0""","1800","","","7273","","21","620","2:03.7","185","935","466","","122","42","Hwt","Indoor Rower","No",""
"44359126","2020-05-12 13:13:00","30:00 row","""30:00.0""","1800","","","7037","","21","615","2:07.8","167","875","436","","122","42","Hwt","Indoor Rower","No",""
"44305067","2020-05-10 12:33:00","5000m row","""21:39.8""","1299.8","","","5000","","20","435","2:09.9","159","848","304","","119","42","Hwt","Indoor Rower","No",""
"44307429","2020-05-10 00:00:00","5,000m row","""20:38.4""","1238.4","","","5000","","","","2:03.8","184","934","321","","","42","Hwt","Indoor Rower","No",""
"44255049","2020-05-08 14:06:00","5000m row","""20:56.3""","1256.3","","","5000","","23","472","2:05.6","177","907","315","","119","42","Hwt","Indoor Rower","No",""
"44252884","2020-05-08 12:35:00","10000m row","""42:05.5""","2525.5","","","10000","","22","942","2:06.2","174","898","628","","119","42","Hwt","Indoor Rower","No",""
"44227568","2020-05-07 13:12:00","10000m row","""43:21.3""","2601.3","","","10000","","21","922","2:10.0","159","847","609","","121","42","Hwt","Indoor Rower","No",""
"44199611","2020-05-06 12:55:00","30:00 row","""30:00.0""","1800","","","7307","","24","708","2:03.1","187","944","470","","126","42","Hwt","Indoor Rower","No",""
"44214043","2020-05-06 00:00:00","10,000m row","""42:46.6""","2566.6","","","10000","","","","2:08.3","166","869","620","","","42","Hwt","Indoor Rower","No",""
"44180844","2020-05-05 18:25:00","10:00 row","""10:00.0""","600","","","2349","","19","195","2:07.7","168","878","144","","129","42","Hwt","Indoor Rower","No",""
"44180011","2020-05-05 18:02:00","1:00 row","""1:00.0""","60","","","343","","49","49","1:27.4","523","2100","35","","159","42","Hwt","Indoor Rower","Yes",""
"44180013","2020-05-05 18:00:00","1:27 row","""1:27.6""","87.6","","","330","","19","27","2:12.7","150","815","19","","167","42","Hwt","Indoor Rower","No",""
"44170246","2020-05-05 12:50:00","10000m row","""41:38.0""","2498","","","10000","","20","857","2:04.9","180","918","635","","132","42","Hwt","Indoor Rower","No",""
"44140391","2020-05-04 12:37:00","5000m row","""19:57.3""","1197.3","","","5000","","26","510","1:59.7","204","1001","331","","131","42","Hwt","Indoor Rower","No",""
"44151680","2020-05-04 00:00:00","5,000m row","""20:32.7""","1232.7","","","5000","","","","2:03.2","187","943","323","","","42","Hwt","Indoor Rower","No",""
"44111455","2020-05-03 11:46:00","10000m row","""42:54.1""","2574.1","","","10000","","21","915","2:08.7","164","864","616","","127","42","Hwt","Indoor Rower","No",""
"44111456","2020-05-03 11:02:00","1:19 row","""1:19.4""","79.4","","","253","","20","22","2:36.9","91","611","15","","128","42","Hwt","Indoor Rower","No",""
"44088210","2020-05-02 13:33:00","10000m row","""42:57.1""","2577.1","","","10000","","20","882","2:08.8","164","863","615","","126","42","Hwt","Indoor Rower","No",""
"44085045","2020-05-02 11:45:00","10000m row","""42:24.1""","2544.1","","","10000","","19","818","2:07.2","170","885","624","","126","42","Hwt","Indoor Rower","No",""
