"ID","Date","Description","Work Time (Formatted)","Work Time (Seconds)","Rest Time (Formatted)","Rest Time (Seconds)","Work Distance","Rest Distance","Stroke Rate/Cadence","Stroke Count","Pace","Avg Watts","Cal/Hour","Total Cal","Avg Heart Rate","Drag Factor","Age","Weight","Type","Ranked","Comments"
"25742438","2015-10-25 12:17:00","10,000m row","""42:34.0""","2554","","","10000","","","","2:07.7","168","878","623","","","38","Hwt","Indoor Rower","No",""
"25742437","2015-10-22 14:48:00","10,000m row","""41:26.4""","2486.4","","","10000","","","","2:04.3","182","926","640","","","38","Hwt","Indoor Rower","No",""
"25742436","2015-10-20 14:50:00","2,564m row","""17:30.0""","1050","","","2564","","","","3:24.7","41","440","128","","","38","Hwt","Indoor Rower","No",""
"25742435","2015-10-20 14:31:00","2,013m row","""8:36.2""","516.2","","","2013","","","","2:08.2","166","871","125","","","38","Hwt","Indoor Rower","No",""
"25742434","2015-10-15 18:25:00","2,034m row","""8:00.0""","480","","","2034","","","","1:57.9","213","1033","138","","","38","Hwt","Indoor Rower","No",""
"25742433","2015-10-15 18:14:00","2,011m row","""8:00.0""","480","","","2011","","","","1:59.3","206","1008","134","","","38","Hwt","Indoor Rower","No",""
"25742432","2015-10-15 18:05:00","1,169m row","""5:05.7""","305.7","","","1169","","","","2:10.7","157","838","71","","","38","Hwt","Indoor Rower","No",""
"25742431","2015-10-12 20:05:00","3,561m row","""15:18.0""","918","","","3561","","","","2:08.8","163","862","220","","","38","Hwt","Indoor Rower","No",""
"25742430","2015-10-10 12:15:00","1,014m row","""4:23.0""","263","","","1014","","","","2:09.6","160","852","62","","","38","Hwt","Indoor Rower","No",""
"25742429","2015-10-10 12:08:00","2,344m row","""16:00.0""","960","","","2344","","","","3:24.7","41","440","117","","","38","Hwt","Indoor Rower","No",""
"25742428","2015-10-10 11:50:00","2,013m row","""8:40.2""","520.2","","","2013","","","","2:09.2","162","858","124","","","38","Hwt","Indoor Rower","No",""
"25742427","2015-10-08 14:27:00","10,000m row","""41:44.5""","2504.5","","","10000","","","","2:05.2","178","913","635","","","38","Hwt","Indoor Rower","No",""
"25742426","2015-10-07 20:14:00","1,120m row","""5:03.8""","303.8","","","1120","","","","2:15.6","140","782","66","","","38","Hwt","Indoor Rower","No",""
"25742425","2015-10-05 20:07:00","3,532m row","""15:05.0""","905","","","3532","","","","2:08.1","166","872","219","","","38","Hwt","Indoor Rower","No",""
"25742424","2015-10-04 11:03:00","511m row","""2:00.0""","120","","","511","","","","1:57.4","216","1044","35","","","37","Hwt","Indoor Rower","No",""
"25742423","2015-10-04 10:54:00","522m row","""2:00.0""","120","","","522","","","","1:54.9","230","1093","36","","","37","Hwt","Indoor Rower","No",""
"25742422","2015-10-04 10:49:00","540m row","""2:06.2""","126.2","","","540","","","","1:56.8","219","1054","37","","","37","Hwt","Indoor Rower","No",""
"25742421","2015-10-02 14:59:00","10,000m row","""42:32.9""","2552.9","","","10000","","","","2:07.6","168","879","623","","","37","Hwt","Indoor Rower","No",""
"25742420","2015-09-30 14:50:00","2,557m row","""10:04.7""","604.7","","","2557","","","","1:58.2","212","1028","173","","","37","Hwt","Indoor Rower","No",""
"25742419","2015-09-30 14:34:00","874m row","""3:05.9""","185.9","","","874","","","","1:46.3","291","1301","67","","","37","Hwt","Indoor Rower","No",""
"25742418","2015-09-30 14:24:00","1,019m row","""4:45.1""","285.1","","","1019","","","","2:19.8","128","739","59","","","37","Hwt","Indoor Rower","No",""
"25742417","2015-09-28 14:28:00","1,019m row","""4:47.5""","287.5","","","1019","","","","2:21.0","125","729","58","","","37","Hwt","Indoor Rower","No",""
"25742416","2015-09-28 14:18:00","2,511m row","""10:00.0""","600","","","2511","","","","1:59.4","205","1006","168","","","37","Hwt","Indoor Rower","No",""
"25742415","2015-09-28 14:05:00","2,253m row","""10:02.7""","602.7","","","2253","","","","2:13.7","146","803","134","","","37","Hwt","Indoor Rower","No",""
"25742414","2015-09-23 19:50:00","500m row","""1:45.0""","105","","","500","","","","1:45.0","302","1340","39","","","37","Hwt","Indoor Rower","No",""
"25742413","2015-09-23 19:46:00","500m row","""1:42.8""","102.8","","","500","","","","1:42.8","322","1408","40","","","37","Hwt","Indoor Rower","No",""
"25742412","2015-09-23 19:42:00","500m row","""1:41.9""","101.9","","","500","","","","1:41.9","331","1438","41","","","37","Hwt","Indoor Rower","No",""
"25742411","2015-09-22 14:49:00","7,040m row","""30:00.0""","1800","","","7040","","","","2:07.8","168","876","438","","","37","Hwt","Indoor Rower","No",""
"25742410","2015-09-22 14:17:00","1,073m row","""4:55.6""","295.6","","","1073","","","","2:17.7","134","760","62","","","37","Hwt","Indoor Rower","No",""
"25742409","2015-09-21 14:06:00","7,008m row","""30:00.0""","1800","","","7008","","","","2:08.4","165","868","434","","","37","Hwt","Indoor Rower","No",""
"25742408","2015-09-21 13:33:00","1,126m row","""5:00.5""","300.5","","","1126","","","","2:13.4","147","806","67","","","37","Hwt","Indoor Rower","No",""
"25742407","2015-09-20 10:40:00","2,287m row","""10:06.1""","606.1","","","2287","","","","2:12.5","150","817","138","","","37","Hwt","Indoor Rower","No",""
"25742406","2015-09-15 14:33:00","1,017m row","""4:26.0""","266","","","1017","","","","2:10.7","156","838","62","","","37","Hwt","Indoor Rower","No",""
"25742405","2015-09-15 14:22:00","2,542m row","""10:00.0""","600","","","2542","","","","1:58.0","213","1032","172","","","37","Hwt","Indoor Rower","No",""
"25742404","2015-09-15 14:09:00","2,015m row","""8:44.9""","524.9","","","2015","","","","2:10.2","158","845","123","","","37","Hwt","Indoor Rower","No",""
"25742403","2015-09-12 13:04:00","2,023m row","""8:00.0""","480","","","2023","","","","1:58.6","210","1021","136","","","37","Hwt","Indoor Rower","No",""
"25742402","2015-09-12 12:52:00","2,002m row","""8:00.0""","480","","","2002","","","","1:59.8","203","999","133","","","37","Hwt","Indoor Rower","No",""
"25742401","2015-09-12 12:43:00","1,132m row","""5:03.7""","303.7","","","1132","","","","2:14.1","145","799","67","","","37","Hwt","Indoor Rower","No",""
"25742400","2015-09-10 14:51:00","4,756m row","""20:00.0""","1200","","","4756","","","","2:06.1","174","899","300","","","37","Hwt","Indoor Rower","No",""
"25742399","2015-09-10 14:29:00","1,063m row","""4:43.7""","283.7","","","1063","","","","2:13.4","147","806","64","","","37","Hwt","Indoor Rower","No",""
"25742398","2015-09-08 14:49:00","1,010m row","""4:28.5""","268.5","","","1010","","","","2:12.9","149","812","61","","","37","Hwt","Indoor Rower","No",""
"25742397","2015-09-08 14:42:00","2,054m row","""8:00.0""","480","","","2054","","","","1:56.8","219","1055","141","","","37","Hwt","Indoor Rower","No",""
"25742396","2015-09-08 14:28:00","2,016m row","""9:04.0""","544","","","2016","","","","2:14.9","143","790","119","","","37","Hwt","Indoor Rower","No",""
"25742395","2015-09-06 12:10:00","1,768m row","""7:00.0""","420","","","1768","","","","1:58.7","209","1018","119","","","37","Hwt","Indoor Rower","No",""
"25742394","2015-09-06 11:58:00","1,759m row","""7:00.0""","420","","","1759","","","","1:59.3","206","1007","117","","","37","Hwt","Indoor Rower","No",""
"25742393","2015-09-06 11:50:00","1,143m row","""5:04.5""","304.5","","","1143","","","","2:13.2","148","809","68","","","37","Hwt","Indoor Rower","No",""
"25742392","2015-09-01 13:50:00","3,617m row","""15:00.0""","900","","","3617","","","","2:04.4","182","925","231","","","37","Hwt","Indoor Rower","No",""
"25742391","2015-09-01 13:28:00","3,607m row","""15:00.0""","900","","","3607","","","","2:04.7","180","920","230","","","37","Hwt","Indoor Rower","No",""
"25742390","2015-09-01 13:12:00","533m row","""2:23.8""","143.8","","","533","","","","2:14.8","143","790","32","","","37","Hwt","Indoor Rower","No",""
"25742389","2015-08-31 10:50:00","1,059m row","""5:05.5""","305.5","","","1059","","","","2:24.2","117","701","59","","","37","Hwt","Indoor Rower","No",""
"25742388","2015-08-31 10:42:00","9,253m row","""40:00.0""","2400","","","9253","","","","2:09.6","160","852","568","","","37","Hwt","Indoor Rower","No",""
"25742387","2015-08-30 11:14:00","3,373m row","""14:00.0""","840","","","3373","","","","2:04.5","181","923","215","","","37","Hwt","Indoor Rower","No",""
"25742386","2015-08-30 10:54:00","3,351m row","""14:00.0""","840","","","3351","","","","2:05.3","178","911","213","","","37","Hwt","Indoor Rower","No",""
"25742385","2015-08-25 19:31:00","4,841m row","""20:00.0""","1200","","","4841","","","","2:03.9","184","932","311","","","37","Hwt","Indoor Rower","No",""
"25742384","2015-08-25 19:09:00","1,137m row","""5:00.0""","300","","","1137","","","","2:11.9","152","824","69","","","37","Hwt","Indoor Rower","No",""
"25742383","2015-08-23 11:19:00","1,133m row","""5:04.5""","304.5","","","1133","","","","2:14.3","144","796","67","","","37","Hwt","Indoor Rower","No",""
"25742382","2015-08-20 14:25:00","2,872m row","""12:00.0""","720","","","2872","","","","2:05.3","178","911","182","","","37","Hwt","Indoor Rower","No",""
"25742381","2015-08-20 14:09:00","2,855m row","""12:00.0""","720","","","2855","","","","2:06.0","175","900","180","","","37","Hwt","Indoor Rower","No",""
"25742380","2015-08-20 13:55:00","299m row","""1:11.7""","71.7","","","299","","","","1:59.8","203","998","20","","","37","Hwt","Indoor Rower","No",""
"25742379","2015-08-20 13:52:00","1,112m row","""5:00.0""","300","","","1112","","","","2:14.8","143","790","66","","","37","Hwt","Indoor Rower","No",""
"25742378","2015-08-19 20:22:00","1,056m row","""4:57.1""","297.1","","","1056","","","","2:20.6","126","732","60","","","37","Hwt","Indoor Rower","No",""
"25742376","2015-08-19 20:14:00","2,413m row","""10:00.0""","600","","","2413","","","","2:04.3","182","926","154","","","37","Hwt","Indoor Rower","No",""
"25742375","2015-08-19 19:59:00","2,390m row","""10:00.0""","600","","","2390","","","","2:05.5","177","909","152","","","37","Hwt","Indoor Rower","No",""
"25742374","2015-08-19 19:46:00","2,180m row","""10:00.0""","600","","","2180","","","","2:17.6","134","762","127","","","37","Hwt","Indoor Rower","No",""
"25742373","2015-08-18 14:33:00","1,117m row","""5:04.9""","304.9","","","1117","","","","2:16.4","138","773","65","","","37","Hwt","Indoor Rower","No",""
"25742372","2015-08-18 14:22:00","4,300m row","""18:00.0""","1080","","","4300","","","","2:05.5","177","908","272","","","37","Hwt","Indoor Rower","No",""
"25742371","2015-08-18 13:59:00","1,161m row","""5:03.1""","303.1","","","1161","","","","2:10.5","157","841","71","","","37","Hwt","Indoor Rower","No",""
"25742370","2015-08-16 09:51:00","2,837m row","""12:00.0""","720","","","2837","","","","2:06.8","171","889","178","","","37","Hwt","Indoor Rower","No",""
"25742369","2015-08-13 14:19:00","1,011m row","""4:44.7""","284.7","","","1011","","","","2:20.8","125","731","58","","","37","Hwt","Indoor Rower","No",""
"25742368","2015-08-13 14:08:00","4,256m row","""18:00.0""","1080","","","4256","","","","2:06.8","171","889","267","","","37","Hwt","Indoor Rower","No",""
"25742367","2015-08-13 13:48:00","1,081m row","""4:50.4""","290.4","","","1081","","","","2:14.3","144","797","64","","","37","Hwt","Indoor Rower","No",""
"25742366","2015-08-11 13:58:00","2,000m row","""7:16.0""","436","","","2000","","","","1:49.0","270","1230","149","","","37","Hwt","Indoor Rower","No",""
"25742365","2015-08-11 13:44:00","1,085m row","""5:03.5""","303.5","","","1085","","","","2:19.8","128","740","62","","","37","Hwt","Indoor Rower","No",""
"25742364","2015-08-09 11:22:00","13,292m row","""1:00:00.0""","3600","","","13292","","","","2:15.4","141","785","785","","","37","Hwt","Indoor Rower","No",""
"25742363","2015-08-04 15:20:00","1,907m row","""8:00.0""","480","","","1907","","","","2:05.8","176","904","121","","","37","Hwt","Indoor Rower","No",""
"25742362","2015-08-04 15:08:00","1,925m row","""8:00.0""","480","","","1925","","","","2:04.6","181","921","123","","","37","Hwt","Indoor Rower","No",""
"25742360","2015-08-04 14:57:00","1,953m row","""8:00.0""","480","","","1953","","","","2:02.8","189","949","127","","","37","Hwt","Indoor Rower","No",""
"25742359","2015-08-04 14:46:00","1,014m row","""5:00.0""","300","","","1014","","","","2:27.9","108","672","56","","","37","Hwt","Indoor Rower","No",""
"25742358","2015-08-02 11:26:00","500m row","""1:45.4""","105.4","","","500","","","","1:45.4","299","1328","39","","","37","Hwt","Indoor Rower","No",""
"25742357","2015-08-02 11:21:00","500m row","""1:47.3""","107.3","","","500","","","","1:47.3","283","1275","38","","","37","Hwt","Indoor Rower","No",""
"25742356","2015-07-29 19:59:00","1,000m row","""3:50.2""","230.2","","","1000","","","","1:55.1","230","1089","70","","","37","Hwt","Indoor Rower","No",""
"25742355","2015-07-29 19:50:00","1,000m row","""3:50.9""","230.9","","","1000","","","","1:55.4","227","1082","69","","","37","Hwt","Indoor Rower","No",""
"25742354","2015-07-29 19:42:00","1,000m row","""3:29.4""","209.4","","","1000","","","","1:44.7","305","1349","78","","","37","Hwt","Indoor Rower","Yes",""
"25742353","2015-07-28 19:41:00","4,567m row","""20:03.0""","1203","","","4567","","","","2:11.7","153","827","276","","","37","Hwt","Indoor Rower","No",""
"25742352","2015-07-28 19:09:00","4,809m row","""20:00.0""","1200","","","4809","","","","2:04.7","180","920","307","","","37","Hwt","Indoor Rower","No",""
"25742351","2015-07-26 10:54:00","500m row","""1:51.0""","111","","","500","","","","1:51.0","256","1180","36","","","37","Hwt","Indoor Rower","No",""
"25742350","2015-07-26 10:47:00","500m row","""1:44.3""","104.3","","","500","","","","1:44.3","308","1361","39","","","37","Hwt","Indoor Rower","No",""
"25742349","2015-07-26 10:39:00","500m row","""1:35.2""","95.2","","","500","","","","1:35.2","406","1696","45","","","37","Hwt","Indoor Rower","No",""
"25742348","2015-07-21 14:28:00","4,571m row","""20:00.0""","1200","","","4571","","","","2:11.2","155","832","277","","","37","Hwt","Indoor Rower","No",""
"25742347","2015-07-21 14:04:00","4,664m row","""20:00.0""","1200","","","4664","","","","2:08.6","164","865","288","","","37","Hwt","Indoor Rower","No",""
"25742346","2015-07-16 14:10:00","3,225m row","""14:00.0""","840","","","3225","","","","2:10.2","158","845","197","","","37","Hwt","Indoor Rower","No",""
"25742345","2015-07-16 13:48:00","3,239m row","""14:00.0""","840","","","3239","","","","2:09.6","161","852","199","","","37","Hwt","Indoor Rower","No",""
"25742344","2015-07-16 13:33:00","1,083m row","""5:04.1""","304.1","","","1083","","","","2:20.3","126","735","62","","","37","Hwt","Indoor Rower","No",""
"25742343","2015-07-14 13:13:00","1,019m row","""4:48.5""","288.5","","","1019","","","","2:21.5","123","724","58","","","37","Hwt","Indoor Rower","No",""
"25742342","2015-07-14 12:59:00","536m row","""2:00.0""","120","","","536","","","","1:51.9","250","1158","39","","","37","Hwt","Indoor Rower","No",""
"25742341","2015-07-14 12:54:00","538m row","""2:00.0""","120","","","538","","","","1:51.5","252","1168","39","","","37","Hwt","Indoor Rower","No",""
"25742340","2015-07-14 12:50:00","3,389m row","""15:00.0""","900","","","3389","","","","2:12.7","150","814","204","","","37","Hwt","Indoor Rower","No",""
"25742339","2015-07-14 12:34:00","36m row","""0:13.4""","13.4","","","36","","","","3:06.1","54","486","2","","","37","Hwt","Indoor Rower","No",""
"25742338","2015-07-13 14:22:00","8,693m row","""40:00.0""","2400","","","8693","","","","2:18.0","133","757","505","","","37","Hwt","Indoor Rower","No",""
"25742337","2015-07-13 13:39:00","1,013m row","""4:39.5""","279.5","","","1013","","","","2:17.9","133","758","59","","","37","Hwt","Indoor Rower","No",""
"25742336","2015-07-12 11:03:00","500m row","""1:46.4""","106.4","","","500","","","","1:46.4","291","1300","38","","","37","Hwt","Indoor Rower","No",""
"25742335","2015-07-12 10:57:00","1,000m row","""3:51.8""","231.8","","","1000","","","","1:55.9","225","1073","69","","","37","Hwt","Indoor Rower","No",""
"25742334","2015-07-12 10:51:00","500m row","""1:43.4""","103.4","","","500","","","","1:43.4","317","1389","40","","","37","Hwt","Indoor Rower","No",""
"25742333","2015-07-12 10:46:00","250m row","""0:45.0""","45","","","250","","","","1:30.0","480","1952","24","","","37","Hwt","Indoor Rower","No",""
"25742332","2015-07-12 10:43:00","2,294m row","""10:06.2""","606.2","","","2294","","","","2:12.1","152","822","138","","","37","Hwt","Indoor Rower","No",""
"25742331","2015-07-10 14:08:00","2,530m row","""10:00.0""","600","","","2530","","","","1:58.5","210","1022","170","","","37","Hwt","Indoor Rower","No",""
"25742330","2015-07-10 13:57:00","1,213m row","""5:05.6""","305.6","","","1213","","","","2:05.9","175","902","77","","","37","Hwt","Indoor Rower","No",""
"25742329","2015-07-08 20:00:00","3,388m row","""15:00.0""","900","","","3388","","","","2:12.8","149","814","204","","","37","Hwt","Indoor Rower","No",""
"25742328","2015-07-08 19:42:00","3,433m row","""15:00.0""","900","","","3433","","","","2:11.0","155","834","209","","","37","Hwt","Indoor Rower","No",""
"25742327","2015-07-07 13:15:00","6,837m row","""30:00.0""","1800","","","6837","","","","2:11.6","153","828","414","","","37","Hwt","Indoor Rower","No",""
"25742326","2015-07-07 12:43:00","1,090m row","""5:03.1""","303.1","","","1090","","","","2:19.0","130","748","63","","","37","Hwt","Indoor Rower","No",""
"25742325","2015-07-05 11:03:00","250m row","""0:44.5""","44.5","","","250","","","","1:28.9","496","2008","25","","","37","Hwt","Indoor Rower","No",""
"25742324","2015-07-05 10:57:00","500m row","""1:44.2""","104.2","","","500","","","","1:44.2","309","1364","39","","","37","Hwt","Indoor Rower","No",""
"25742323","2015-07-05 10:49:00","1,000m row","""3:39.9""","219.9","","","1000","","","","1:49.9","263","1206","74","","","37","Hwt","Indoor Rower","No",""
"25742322","2015-07-05 10:41:00","2,214m row","""10:00.0""","600","","","2214","","","","2:15.5","141","784","131","","","37","Hwt","Indoor Rower","No",""
"25742321","2015-07-02 14:01:00","1,874m row","""8:00.0""","480","","","1874","","","","2:08.0","167","873","116","","","37","Hwt","Indoor Rower","No",""
"25742320","2015-07-02 13:49:00","1,901m row","""8:00.0""","480","","","1901","","","","2:06.2","174","898","120","","","37","Hwt","Indoor Rower","No",""
"25742319","2015-07-02 13:35:00","1,913m row","""8:00.0""","480","","","1913","","","","2:05.4","177","910","121","","","37","Hwt","Indoor Rower","No",""
"25742318","2015-07-02 13:24:00","1,099m row","""5:06.5""","306.5","","","1099","","","","2:19.4","129","744","63","","","37","Hwt","Indoor Rower","No",""
"25742317","2015-07-01 19:47:00","500m row","""1:45.6""","105.6","","","500","","","","1:45.6","297","1322","39","","","37","Hwt","Indoor Rower","No",""
"25742316","2015-07-01 19:42:00","500m row","""1:45.4""","105.4","","","500","","","","1:45.4","299","1328","39","","","37","Hwt","Indoor Rower","No",""
"25742315","2015-07-01 19:36:00","500m row","""1:38.7""","98.7","","","500","","","","1:38.6","364","1552","43","","","37","Hwt","Indoor Rower","No",""
"25742314","2015-07-01 19:33:00","2,259m row","""10:06.7""","606.7","","","2259","","","","2:14.2","145","797","134","","","37","Hwt","Indoor Rower","No",""
"25742313","2015-06-25 13:58:00","2,018m row","""9:19.3""","559.3","","","2018","","","","2:18.5","132","752","117","","","37","Hwt","Indoor Rower","No",""
"25742312","2015-06-25 13:47:00","516m row","""2:00.0""","120","","","516","","","","1:56.2","223","1066","36","","","37","Hwt","Indoor Rower","No",""
"25742311","2015-06-25 13:43:00","519m row","""2:00.0""","120","","","519","","","","1:55.6","227","1079","36","","","37","Hwt","Indoor Rower","No",""
"25742310","2015-06-25 13:40:00","520m row","""2:00.0""","120","","","520","","","","1:55.3","228","1084","36","","","37","Hwt","Indoor Rower","No",""
"25742309","2015-06-25 13:36:00","527m row","""2:00.0""","120","","","527","","","","1:53.8","237","1116","37","","","37","Hwt","Indoor Rower","No",""
"25742308","2015-06-25 13:33:00","2,617m row","""12:06.4""","726.4","","","2617","","","","2:18.7","131","750","151","","","37","Hwt","Indoor Rower","No",""
"25742307","2015-06-23 14:16:00","2,956m row","""13:00.0""","780","","","2956","","","","2:11.9","152","824","179","","","37","Hwt","Indoor Rower","No",""
"25742306","2015-06-23 13:59:00","2,993m row","""13:00.0""","780","","","2993","","","","2:10.3","158","844","183","","","37","Hwt","Indoor Rower","No",""
"25742305","2015-06-23 13:44:00","1,113m row","""5:09.7""","309.7","","","1113","","","","2:19.1","130","747","64","","","37","Hwt","Indoor Rower","No",""
"25742304","2015-06-21 10:25:00","1,008m row","""5:05.7""","305.7","","","1008","","","","2:31.6","100","645","55","","","37","Hwt","Indoor Rower","No",""
"25742303","2015-06-21 10:18:00","500m row","""1:39.8""","99.8","","","500","","","","1:39.8","352","1511","42","","","37","Hwt","Indoor Rower","No",""
"25742302","2015-06-18 13:19:00","2,018m row","""9:23.4""","563.4","","","2018","","","","2:19.5","129","742","116","","","37","Hwt","Indoor Rower","No",""
"25742301","2015-06-18 13:07:00","2,393m row","""10:00.0""","600","","","2393","","","","2:05.3","178","911","152","","","37","Hwt","Indoor Rower","No",""
"25742300","2015-06-18 12:54:00","2,636m row","""12:00.0""","720","","","2636","","","","2:16.5","137","772","154","","","37","Hwt","Indoor Rower","No",""
"25742299","2015-06-14 11:49:00","1,687m row","""7:00.0""","420","","","1687","","","","2:04.4","181","924","108","","","37","Hwt","Indoor Rower","No",""
"25742298","2015-06-14 11:38:00","1,701m row","""7:00.0""","420","","","1701","","","","2:03.4","186","940","110","","","37","Hwt","Indoor Rower","No",""
"25742297","2015-06-14 11:28:00","1,503m row","""6:58.7""","418.7","","","1503","","","","2:19.2","130","745","87","","","37","Hwt","Indoor Rower","No",""
"25742296","2015-06-09 21:15:00","3,469m row","""15:00.0""","900","","","3469","","","","2:09.7","160","851","213","","","37","Hwt","Indoor Rower","No",""
"25742295","2015-06-09 20:55:00","3,425m row","""15:00.0""","900","","","3425","","","","2:11.3","154","831","208","","","37","Hwt","Indoor Rower","No",""
"25742294","2015-06-09 20:39:00","2,005m row","""9:09.4""","549.4","","","2005","","","","2:17.0","136","768","117","","","37","Hwt","Indoor Rower","No",""
"25742293","2015-06-09 13:32:00","3,437m row","""15:00.0""","900","","","3437","","","","2:10.9","156","836","209","","","37","Hwt","Indoor Rower","No",""
"25742292","2015-06-09 13:16:00","1,082m row","""5:01.6""","301.6","","","1082","","","","2:19.3","129","744","62","","","37","Hwt","Indoor Rower","No",""
"25742290","2015-06-07 10:20:00","6,586m row","""30:00.0""","1800","","","6586","","","","2:16.6","137","772","386","","","37","Hwt","Indoor Rower","No",""
"25742289","2015-06-07 09:43:00","2,008m row","""9:06.9""","546.9","","","2008","","","","2:16.1","139","776","118","","","37","Hwt","Indoor Rower","No",""
"25742288","2015-06-04 13:35:00","6,493m row","""30:00.0""","1800","","","6493","","","","2:18.6","131","752","376","","","37","Hwt","Indoor Rower","No",""
"25742287","2015-06-04 13:02:00","2,203m row","""10:00.0""","600","","","2203","","","","2:16.1","139","776","129","","","37","Hwt","Indoor Rower","No",""
"25742286","2015-06-02 13:25:00","6,430m row","""30:00.0""","1800","","","6430","","","","2:19.9","128","739","370","","","37","Hwt","Indoor Rower","No",""
"25742285","2015-06-02 12:50:00","1,746m row","""8:00.0""","480","","","1746","","","","2:17.4","135","763","102","","","37","Hwt","Indoor Rower","No",""
"25742284","2015-05-31 11:32:00","1,075m row","""5:03.6""","303.6","","","1075","","","","2:21.2","124","727","61","","","37","Hwt","Indoor Rower","No",""
"25742283","2015-05-31 11:26:00","505m row","""2:06.3""","126.3","","","505","","","","2:05.0","179","916","32","","","37","Hwt","Indoor Rower","No",""
"25742282","2015-05-31 11:21:00","3,403m row","""15:00.0""","900","","","3403","","","","2:12.2","151","820","205","","","37","Hwt","Indoor Rower","No",""
"25742281","2015-05-31 10:59:00","3,444m row","""15:00.0""","900","","","3444","","","","2:10.6","157","839","210","","","37","Hwt","Indoor Rower","No",""
"25742280","2015-05-31 10:43:00","1,758m row","""8:01.7""","481.7","","","1758","","","","2:17.0","136","768","103","","","37","Hwt","Indoor Rower","No",""
"25742279","2015-05-28 14:28:00","2,015m row","""9:26.2""","566.2","","","2015","","","","2:20.4","126","734","115","","","37","Hwt","Indoor Rower","No",""
"25742278","2015-05-28 14:13:00","2,387m row","""10:00.0""","600","","","2387","","","","2:05.6","176","906","151","","","37","Hwt","Indoor Rower","No",""
"25742277","2015-05-28 14:00:00","2,016m row","""8:57.3""","537.3","","","2016","","","","2:13.2","148","809","121","","","37","Hwt","Indoor Rower","No",""
"25742276","2015-05-27 21:00:00","4,339m row","""20:00.0""","1200","","","4339","","","","2:18.2","132","755","252","","","37","Hwt","Indoor Rower","No",""
"25742275","2015-05-27 20:34:00","4,572m row","""20:00.0""","1200","","","4572","","","","2:11.2","155","832","277","","","37","Hwt","Indoor Rower","No",""
"25742274","2015-05-27 20:12:00","2,342m row","""10:34.0""","634","","","2342","","","","2:15.3","141","785","138","","","37","Hwt","Indoor Rower","No",""
"25742273","2015-05-27 19:48:00","557m row","""2:47.0""","167","","","557","","","","2:29.9","104","657","30","","","37","Hwt","Indoor Rower","No",""
"25742272","2015-05-26 14:34:00","2,017m row","""10:11.2""","611.2","","","2017","","","","2:31.5","101","646","110","","","37","Hwt","Indoor Rower","No",""
"25742271","2015-05-26 14:18:00","1,874m row","""8:00.0""","480","","","1874","","","","2:08.0","167","873","116","","","37","Hwt","Indoor Rower","No",""
"25742270","2015-05-26 14:04:00","1,927m row","""8:00.0""","480","","","1927","","","","2:04.5","181","923","123","","","37","Hwt","Indoor Rower","No",""
"25742269","2015-05-26 13:51:00","3,098m row","""15:00.0""","900","","","3098","","","","2:25.2","114","693","173","","","37","Hwt","Indoor Rower","No",""
"25742268","2015-05-22 11:37:00","1,018m row","""4:47.4""","287.4","","","1018","","","","2:21.1","124","728","58","","","37","Hwt","Indoor Rower","No",""
"25742267","2015-05-22 11:29:00","1,918m row","""8:00.0""","480","","","1918","","","","2:05.1","179","914","122","","","37","Hwt","Indoor Rower","No",""
"25742266","2015-05-22 11:18:00","2,018m row","""9:02.6""","542.6","","","2018","","","","2:14.4","144","795","120","","","37","Hwt","Indoor Rower","No",""
"25742265","2015-05-20 21:02:00","8,449m row","""40:00.0""","2400","","","8449","","","","2:22.0","122","720","480","","","37","Hwt","Indoor Rower","No",""
"25742264","2015-05-20 20:20:00","1,044m row","""4:54.7""","294.7","","","1044","","","","2:21.1","124","728","60","","","37","Hwt","Indoor Rower","No",""
"25742263","2015-05-19 14:18:00","2,447m row","""12:06.8""","726.8","","","2447","","","","2:28.5","107","667","135","","","37","Hwt","Indoor Rower","No",""
"25742262","2015-05-19 14:04:00","1,633m row","""7:00.0""","420","","","1633","","","","2:08.5","165","866","101","","","37","Hwt","Indoor Rower","No",""
"25742261","2015-05-19 13:53:00","1,663m row","""7:00.0""","420","","","1663","","","","2:06.2","174","898","105","","","37","Hwt","Indoor Rower","No",""
"25742260","2015-05-19 13:41:00","2,565m row","""12:03.3""","723.3","","","2565","","","","2:20.9","125","729","146","","","37","Hwt","Indoor Rower","No",""
"25742259","2015-05-17 10:26:00","1,019m row","""5:18.8""","318.8","","","1019","","","","2:36.4","91","614","54","","","37","Hwt","Indoor Rower","No",""
"25742258","2015-05-17 10:18:00","3,391m row","""15:00.0""","900","","","3391","","","","2:12.7","150","815","204","","","37","Hwt","Indoor Rower","No",""
"25742257","2015-05-17 09:58:00","3,412m row","""15:00.0""","900","","","3412","","","","2:11.8","153","825","206","","","37","Hwt","Indoor Rower","No",""
"25742256","2015-05-17 09:40:00","1,692m row","""8:05.5""","485.5","","","1692","","","","2:23.4","119","707","95","","","37","Hwt","Indoor Rower","No",""
"25742255","2015-05-15 14:39:00","1,014m row","""5:09.7""","309.7","","","1014","","","","2:32.7","98","638","55","","","37","Hwt","Indoor Rower","No",""
"25742254","2015-05-15 14:30:00","3,231m row","""14:00.0""","840","","","3231","","","","2:09.9","159","848","198","","","37","Hwt","Indoor Rower","No",""
